상호명,도로명주소,위도,경도
칠칠휴게점,경상북도 성주군 초전면 대장길 89-9,35.9727765031291,128.263584577659
커피마실,경상북도 성주군 성주읍 성주순환로 14,35.918708996405,128.278297379052
시남,경상북도 김천시 봉산면 봉산로 600,36.1575709243736,128.020624859219
블라썸,경상북도 김천시 거문들2길 16,36.1397657530087,128.076444924986
커피마시는코끼리,경상북도 성주군 성주읍 성주읍3길 25,35.9202188009176,128.287821058237
통가,경상북도 김천시 신기길 66,36.1358955512216,128.114863218347
왕비휴게점,경상북도 성주군 수륜면 성주가야산로 908,35.830533639176,128.19479976377
투에이티,경상북도 김천시 구읍길 135,36.1409599171054,128.095369436979
밀라장,경상북도 포항시 북구 청하면 해안로2308번길 77,36.2038529245544,129.370867767818
미래개발,경상북도 안동시 육사로 273,36.5606000818206,128.734387711652
이디야커피상주,경상북도 상주시 상산로 243-1,36.4126802829578,128.15934665099
투썸플레이스포항,경상북도 포항시 북구 중흥로 123,36.0159432847179,129.352252888155
아마떼,경상북도 문경시 가은읍 대야로 2442,36.6496164881619,128.060169160529
요거프레소,경상북도 의성군 의성읍 동서1길 87-1,36.3502205259039,128.703974692586
파란,경상북도 안동시 석주로 383,36.5811271832074,128.776027342098
카페스토리,경상북도 포항시 남구 효자로 70,36.0109399333299,129.334685555359
커피카고,경상북도 경산시 중방로 119,35.8329263705724,128.746284663082
모어모어,경상북도 영주시 대동로31번길 21,36.8170644136069,128.605881432517
커피엔,경상북도 구미시 야은로 753,36.1241747112775,128.361607719948
더카페구미,경상북도 구미시 구미대로 256,36.1094826253698,128.364905872656
케이씨에스,경상북도 구미시 3공단1로 284,36.1072714073152,128.402448264658
앨리스스토리카페,경상북도 구미시 문장로12길 29-5,36.1417291377361,128.334642076203
이디야커피숍,경상북도 칠곡군 석적읍 석적로 939,36.0740253106329,128.393474723373
다락과마을,경상북도 구미시 문장로12길 15,36.1406410989815,128.33373741004
비아보스코,경상북도 구미시 금오산상가길 39-2,36.1108287501618,128.316216936264
미성커피브라운,경상북도 구미시 고아읍 들성로7길 15,36.1619383747611,128.343375160913
디세븐,경상북도 구미시 인동31길 10-11,36.0954498565448,128.432505499323
커피맛을조금아는자야,경상북도 구미시 형곡로 80,36.1139943550896,128.332113958261
더리터,경상북도 고령군 대가야읍 중앙로 6,35.7298195183943,128.268364227308
로작커피,경상북도 구미시 금오산로22길 1-14,36.1245322270792,128.328214497524
카페콩,경상북도 칠곡군 북삼읍 금오대로6길 41-9,36.0669298465683,128.350632824518
매스,경상북도 구미시 인동가산로 11,36.1077024580089,128.418688905738
구떼,경상북도 구미시 인동32길 43-1,36.0913952390491,128.429662691002
커피팀,경상북도 구미시 인동22길 57-16,36.0927654013606,128.424550790993
걷다보면,경상북도 구미시 산책길 31,36.1239431487966,128.332655775155
숨,경상북도 구미시 금오산상가길 37,36.1106851888666,128.315971996681
나무엔,경상북도 구미시 경은로 96,36.1144303187189,128.337369869546
소디스,경상북도 경주시 포석로 1079,35.8375928160807,129.209557693009
카페톤,경상북도 구미시 선산읍 선산중앙로 74,36.2425322557036,128.299289728449
파스쿠찌구미,경상북도 구미시 송정대로 54,36.1175910789921,128.344681624596
여담,경상북도 칠곡군 북삼읍 숭산로 268,36.076880067163,128.321765560056
여마그커피,경상북도 구미시 신비로 14-1,36.1225716033993,128.364188793304
더힐,경상북도 칠곡군 왜관읍 달오2길 71,35.9767297362312,128.401474077555
카페프로모션,경상북도 칠곡군 동명면 한티로 594,36.0085700293987,128.591637052415
모노블,경상북도 칠곡군 석적읍 유학로 200,36.0720683326437,128.430523428778
하루역,경상북도 칠곡군 왜관읍 중앙로5길 8,35.9928684495727,128.399914383935
카페희,경상북도 구미시 고아읍 들성로9길 29,36.1630062300188,128.345002582545
디온리블루,경상북도 구미시 인동46길 9,36.0922294782784,128.440683210256
커피메이,경상북도 구미시 봉곡로15길 49,36.152618546737,128.30704938046
카페드롭탑,경상북도 구미시 금오산로 174-6,36.1241152642252,128.325779814435
콩드립로스터,경상북도 구미시 봉곡로10길 9,36.1462804165271,128.311336320255
커피하루,경상북도 포항시 북구 새천년대로571번길 5,36.0253702780237,129.352247558096
메가엠지씨커피구미역점,경상북도 구미시 구미중앙로13길 3,36.1288481332976,128.331954319257
리엔케이,경상북도 청도군 화양읍 이슬미로 321,35.6885751368302,128.717173149911
유정,경상북도 경산시 경안로 288,35.8328386588847,128.735658208234
그릭데이즈,경상북도 포항시 남구 효성로15번길 23-20,36.0075611283043,129.337845303655
아틀리에빈,경상북도 경산시 하양읍 하양로 199-1,35.9178475374301,128.827501339517
다강산방,경상북도 청도군 각북면 오산7길 11-31,35.7146315869084,128.559350829888
투썸플레이스,경상북도 포항시 남구 송도해안길 68,36.0366672110305,129.378760700438
엔제리너스경북,경상북도 의성군 의성읍 군청길 9,36.3533964169468,128.695680479215
카페507,경상북도 경산시 압량읍 인안길20길 81,35.8647286453194,128.790774146944
그냥좋은카페,경상북도 구미시 인동13길 30,36.1018026991845,128.427842405083
마음의풍경,경상북도 경산시 장산로50길 1,35.8178442622322,128.751112250118
카페숲,경상북도 문경시 영신로 55,36.5935521118572,128.205238774934
다빈치,경상북도 경산시 강변동로 278,35.8345919737229,128.73340532626
카페조감도,경상북도 경산시 삼성현로 484-2,35.8059014179756,128.751165761685
은하수,경상북도 경산시 중앙초등길6길 24,35.8241546212255,128.734891903996
카페다빈치싱그린,경상북도 청도군 화양읍 고수구길 2,35.64770807053,128.735127709998
막다방,경상북도 경산시 진량읍 대구대로 280,35.8953601418689,128.851980000765
대희카페,경상북도 청도군 풍각면 헐티로 195,35.6414794972849,128.619781529782
카페ARA,경상북도 청도군 청도읍 고수구길 67-1,35.644048593806,128.741012845562
문향커피숍,경상북도 청도군 풍각면 송서로 43,35.6398882705531,128.615451905018
카펠루스,경상북도 경산시 하양읍 가마실길 50,35.9110801490541,128.802059506704
커피센티멘탈,경상북도 경산시 진량읍 대구대로 252-1,35.8968661604463,128.850589335872
커피이즈,경상북도 경산시 압량읍 압독3로2길 16,35.8397982665945,128.765731405521
노스커피,경상북도 안동시 중앙로 50-1,36.5651115623767,128.732039616458
산토리니,경상북도 경산시 삼풍로 23-20,35.8233791635047,128.753864750173
카페리코계양점,경상북도 경산시 계양로35길 2,35.8315406822891,128.748806302109
꽃자락,경상북도 경산시 경산로13길 29-10,35.8135200267035,128.731772967931
빈,경상북도 경산시 박물관로 39,35.8152541839334,128.76308330613
베로에스프레소,경상북도 경산시 성암로 45,35.8232917718935,128.72259952268
영빈커피타임,경상북도 경산시 원효로7길 32,35.8246813324248,128.738659620374
브라우니,경상북도 경산시 청운로 14-3,35.8370465766514,128.753318821395
스텀프하우스,경상북도 경산시 하양읍 대경로 669,35.9086343310049,128.814598251063
씨코드,경상북도 경산시 대학로12길 6,35.8330965004697,128.728842447076
커피트리,경상북도 경산시 자인면 원효로 737-6,35.8160485415065,128.815078963267
카페쿠시,경상북도 경산시 백천동로 69,35.8024096584846,128.735720536327
카페BORN본,경상북도 청도군 청도읍 새마을로 1325,35.6498044524867,128.750353206809
알프하임,경상북도 청도군 화양읍 송금길 65,35.7123430188115,128.72177353674
커피왕삼풍점,경상북도 경산시 삼풍로 10,35.8214443424822,128.754820332461
호이차,경상북도 경산시 대학로 289,35.8371266496578,128.753485612675
커피리안,경상북도 경산시 진량읍 봉회1길 26,35.8806538977216,128.816504502353
아르떼,경상북도 경산시 대학로 307,35.8380996499125,128.754989140143
카페티니,경상북도 경산시 경산로 147-4,35.821540838928,128.727475184967
이디야커피경산,경상북도 경산시 경안로 186,35.8242640560658,128.737626506518
쏠크,경상북도 경산시 진량읍 봉황길 75,35.883760621491,128.826138746425
카페포스트스토리,경상북도 경산시 중앙로17길 67,35.8292423132088,128.734197259803
꽃자리,경상북도 청도군 화양읍 도주관로 177,35.6507477009957,128.707691107047
카페아베크,경상북도 경산시 하양읍 가마실길 50,35.9110801490541,128.802059506704
코모커피,경상북도 경산시 경산로16길 2,35.816010500278,128.731308913952
삼성커피숍,경상북도 경산시 자인면 설총로 887,35.8155316966423,128.826095315936
트리즈,경상북도 경산시 청운1로 14,35.837872967019,128.752330418584
가람커피숍,경상북도 청도군 풍각면 송서10길 3-2,35.6416397454142,128.616657873553
커피맘,경상북도 경산시 하양읍 대경로159길 23-1,35.9165996545147,128.824164355746
카페빈,경상북도 경산시 진량읍 공단1로 20,35.8736292242991,128.820983824436
까르페,경상북도 경산시 중앙로18길 8,35.8229181916062,128.736629092329
투썸플레이스경산,경상북도 경산시 백자로 55,35.8113461377591,128.753928050992
밀톤,경상북도 청도군 운문면 신화랑길 6,35.718444714013,128.920032224941
하바나포토라인,경상북도 청도군 화양읍 청화로 69,35.6481673947521,128.73518713206
로뎀,경상북도 경산시 강변동로 358,35.8403037668064,128.729384353772
아인스,경상북도 경산시 원효로36길 22,35.8180085711709,128.755097665559
영암휴게실,경상북도 의성군 봉양면 도리원1길 66-1,36.2996538936338,128.581101353698
니모,경상북도 경산시 백양로35길 13,35.8121177697675,128.760209471136
카페리코,경상북도 경산시 경산로 53,35.8138163686959,128.73195273867
이슬미로,경상북도 청도군 화양읍 이슬미로 145,35.6798594146159,128.70645667999
오던,경상북도 경산시 압량읍 압독로 199,35.8320816610451,128.785491538393
유나인,경상북도 포항시 남구 오천읍 냉천로236번길 78,35.9734394121256,129.40030035101
이뭐꼬,경상북도 청도군 운문면 운문사길 106,35.6749544056792,128.957200851594
커피TOAST,경상북도 청도군 청도읍 청화로 223,35.6394475829148,128.747518056913
커피마마여성아이점,경상북도 포항시 북구 우창동로22번길 7,36.0543698435719,129.361988671281
인삼휴게나라,경상북도 영주시 풍기읍 인삼로 3-1,36.8731536341826,128.524363250733
중앙커피숍,경상북도 영천시 금호읍 금호로 106,35.9312954642327,128.873232738135
카페카리타스,경상북도 구미시 박정희로 123,36.0905759041413,128.348938863242
커피니구미,경상북도 구미시 봉곡로 166,36.1534825520762,128.311020266524
인송쥬,경상북도 성주군 수륜면 참별로 1009,35.8405583228114,128.188027463636
엔젤리너스문경새재점,경상북도 문경시 문경읍 새재로 928,36.7612577949002,128.076911533819
이디야커피칠곡석적점,경상북도 칠곡군 석적읍 북중리12길 2,36.0772906843447,128.41408655399
마리엔,경상북도 칠곡군 북삼읍 금오대로10길 19-4,36.069526601661,128.350289094831
분다,경상북도 구미시 봉곡로15길 59,36.1535466957324,128.307119679539
뿌리깊은나무,경상북도 구미시 인동가산로 591-11,36.098908709454,128.473593511939
카페,경상북도 구미시 산호대로 233,36.1042824112226,128.384984659087
카페공간,경상북도 칠곡군 석적읍 서중리1길 32,36.0772250477767,128.404271406342
리틀빈,경상북도 구미시 구미대로22길 11,36.1137982787564,128.365414582439
커피베이구미금,경상북도 구미시 공원로 332,36.1058371613507,128.329014151595
핸즈커피원호점,경상북도 구미시 고아읍 문장로26길 3,36.1523231484245,128.330008367286
비엔나커피하우스,경상북도 구미시 천생산길 33-6,36.0961126924857,128.450744133617
빠띠시애임수점,경상북도 구미시 3공단1로 299,36.1087782955704,128.401933914526
카페해링턴,경상북도 칠곡군 석적읍 남율로9길 80,36.0690211359445,128.407548794924
커피수리공,경상북도 구미시 금오산로 190,36.123686866958,128.324222743966
카페휴림,경상북도 구미시 고아읍 선산대로 625,36.1847157092977,128.348977899484
